1582389683152,ribcage,2319,1582389683151.7
1582389683152,ribcage,2308,1582389683151.7998
1582389683152,ribcage,2304,1582389683151.9
1582389683152,ribcage,2302,1582389683152
1582389683861,ribcage,2291,1582389683860.4
1582389683861,ribcage,2288,1582389683860.5
1582389683861,ribcage,2283,1582389683860.5999
1582389683861,ribcage,2284,1582389683860.7
1582389683861,ribcage,2283,1582389683860.7998
1582389683861,ribcage,2286,1582389683860.9
1582389683861,ribcage,2294,1582389683861
1582389684547,ribcage,2304,1582389684546.4
1582389684547,ribcage,2323,1582389684546.5
1582389684547,ribcage,2351,1582389684546.5999
1582389684547,ribcage,2370,1582389684546.7
1582389684547,ribcage,2406,1582389684546.7998
1582389684547,ribcage,2456,1582389684546.9
1582389684547,ribcage,2515,1582389684547
1582389685254,ribcage,2586,1582389685253.4
1582389685254,ribcage,2632,1582389685253.5
1582389685254,ribcage,2662,1582389685253.5999
1582389685254,ribcage,2693,1582389685253.7
1582389685254,ribcage,2700,1582389685253.7998
1582389685254,ribcage,2691,1582389685253.9
1582389685254,ribcage,2674,1582389685254
1582389685943,ribcage,2628,1582389685942.4
1582389685943,ribcage,2563,1582389685942.5
1582389685943,ribcage,2503,1582389685942.5999
1582389685943,ribcage,2464,1582389685942.7
1582389685943,ribcage,2432,1582389685942.7998
1582389685943,ribcage,2405,1582389685942.9
1582389685943,ribcage,2390,1582389685943
1582389686652,ribcage,2377,1582389686651.4
1582389686652,ribcage,2370,1582389686651.5
1582389686652,ribcage,2360,1582389686651.5999
1582389686652,ribcage,2350,1582389686651.7
1582389686652,ribcage,2340,1582389686651.7998
1582389686652,ribcage,2332,1582389686651.9
1582389686652,ribcage,2322,1582389686652
1582389687357,ribcage,2321,1582389687356.4
1582389687357,ribcage,2315,1582389687356.5
1582389687357,ribcage,2307,1582389687356.5999
1582389687357,ribcage,2304,1582389687356.7
1582389687357,ribcage,2305,1582389687356.7998
1582389687357,ribcage,2298,1582389687356.9
1582389687357,ribcage,2301,1582389687357
1582389688047,ribcage,2303,1582389688046.4
1582389688047,ribcage,2298,1582389688046.5
1582389688047,ribcage,2299,1582389688046.5999
1582389688047,ribcage,2299,1582389688046.7
1582389688047,ribcage,2313,1582389688046.7998
1582389688047,ribcage,2341,1582389688046.9
1582389688047,ribcage,2379,1582389688047
1582389688752,ribcage,2421,1582389688751.4
1582389688752,ribcage,2461,1582389688751.5
1582389688752,ribcage,2497,1582389688751.5999
1582389688752,ribcage,2530,1582389688751.7
1582389688752,ribcage,2567,1582389688751.7998
1582389688752,ribcage,2600,1582389688751.9
1582389688752,ribcage,2628,1582389688752
1582389689457,ribcage,2654,1582389689456.4
1582389689457,ribcage,2675,1582389689456.5
1582389689457,ribcage,2688,1582389689456.5999
1582389689457,ribcage,2685,1582389689456.7
1582389689457,ribcage,2669,1582389689456.7998
1582389689457,ribcage,2644,1582389689456.9
1582389689457,ribcage,2612,1582389689457
1582389690147,ribcage,2587,1582389690146.4
1582389690147,ribcage,2562,1582389690146.5
1582389690147,ribcage,2541,1582389690146.5999
1582389690147,ribcage,2522,1582389690146.7
1582389690147,ribcage,2505,1582389690146.7998
1582389690147,ribcage,2493,1582389690146.9
1582389690147,ribcage,2480,1582389690147
1582389690851,ribcage,2470,1582389690850.4
1582389690851,ribcage,2461,1582389690850.5
1582389690851,ribcage,2456,1582389690850.5999
1582389690851,ribcage,2452,1582389690850.7
1582389690851,ribcage,2444,1582389690850.7998
1582389690851,ribcage,2440,1582389690850.9
1582389690851,ribcage,2434,1582389690851
1582389691553,ribcage,2428,1582389691552.4
1582389691553,ribcage,2427,1582389691552.5
1582389691553,ribcage,2427,1582389691552.5999
1582389691553,ribcage,2428,1582389691552.7
1582389691553,ribcage,2431,1582389691552.7998
1582389691553,ribcage,2428,1582389691552.9
1582389691553,ribcage,2431,1582389691553
1582389692247,ribcage,2428,1582389692246.4
1582389692247,ribcage,2435,1582389692246.5
1582389692247,ribcage,2441,1582389692246.5999
1582389692247,ribcage,2452,1582389692246.7
1582389692247,ribcage,2468,1582389692246.7998
1582389692247,ribcage,2490,1582389692246.9
1582389692247,ribcage,2508,1582389692247
1582389692952,ribcage,2529,1582389692951.4
1582389692952,ribcage,2551,1582389692951.5
1582389692952,ribcage,2572,1582389692951.5999
1582389692952,ribcage,2599,1582389692951.7
1582389692952,ribcage,2611,1582389692951.7998
1582389692952,ribcage,2594,1582389692951.9
1582389692952,ribcage,2589,1582389692952
1582389693642,ribcage,2573,1582389693641.4
1582389693642,ribcage,2548,1582389693641.5
1582389693642,ribcage,2533,1582389693641.5999
1582389693642,ribcage,2508,1582389693641.7
1582389693642,ribcage,2482,1582389693641.7998
1582389693642,ribcage,2464,1582389693641.9
1582389693642,ribcage,2453,1582389693642
1582389694347,ribcage,2441,1582389694346.4
1582389694347,ribcage,2434,1582389694346.5
1582389694347,ribcage,2432,1582389694346.5999
1582389694347,ribcage,2429,1582389694346.7
1582389694347,ribcage,2428,1582389694346.7998
1582389694347,ribcage,2439,1582389694346.9
1582389694347,ribcage,2462,1582389694347
1582389695051,ribcage,2484,1582389695050.4
1582389695051,ribcage,2513,1582389695050.5
1582389695051,ribcage,2533,1582389695050.5999
1582389695051,ribcage,2549,1582389695050.7
1582389695051,ribcage,2576,1582389695050.7998
1582389695051,ribcage,2613,1582389695050.9
1582389695051,ribcage,2652,1582389695051
1582389695741,ribcage,2691,1582389695740.4
1582389695741,ribcage,2718,1582389695740.5
1582389695741,ribcage,2741,1582389695740.5999
1582389695741,ribcage,2760,1582389695740.7
1582389695741,ribcage,2762,1582389695740.7998
1582389695741,ribcage,2754,1582389695740.9
1582389695741,ribcage,2731,1582389695741
1582389696450,ribcage,2698,1582389696449.4
1582389696450,ribcage,2672,1582389696449.5
1582389696450,ribcage,2648,1582389696449.5999
1582389696450,ribcage,2632,1582389696449.7
1582389696450,ribcage,2617,1582389696449.7998
1582389696450,ribcage,2602,1582389696449.9
1582389696450,ribcage,2591,1582389696450
1582389697152,ribcage,2583,1582389697151.4
1582389697152,ribcage,2577,1582389697151.5
1582389697152,ribcage,2570,1582389697151.5999
1582389697152,ribcage,2569,1582389697151.7
1582389697152,ribcage,2565,1582389697151.7998
1582389697152,ribcage,2565,1582389697151.9
1582389697152,ribcage,2561,1582389697152
1582389697842,ribcage,2556,1582389697841.4
1582389697842,ribcage,2547,1582389697841.5
1582389697842,ribcage,2548,1582389697841.5999
1582389697842,ribcage,2555,1582389697841.7
1582389697842,ribcage,2569,1582389697841.7998
1582389697842,ribcage,2585,1582389697841.9
1582389697842,ribcage,2601,1582389697842
1582389698547,ribcage,2619,1582389698546.4
1582389698547,ribcage,2633,1582389698546.5
1582389698547,ribcage,2652,1582389698546.5999
1582389698547,ribcage,2670,1582389698546.7
1582389698547,ribcage,2686,1582389698546.7998
1582389698547,ribcage,2688,1582389698546.9
1582389698547,ribcage,2677,1582389698547
1582389699252,ribcage,2658,1582389699251.4
1582389699252,ribcage,2643,1582389699251.5
1582389699252,ribcage,2632,1582389699251.5999
1582389699252,ribcage,2619,1582389699251.7
1582389699252,ribcage,2609,1582389699251.7998
1582389699252,ribcage,2602,1582389699251.9
1582389699252,ribcage,2595,1582389699252
1582389699942,ribcage,2586,1582389699941.4
1582389699942,ribcage,2579,1582389699941.5
1582389699942,ribcage,2572,1582389699941.5999
1582389699942,ribcage,2566,1582389699941.7
1582389699942,ribcage,2564,1582389699941.7998
1582389699942,ribcage,2564,1582389699941.9
1582389699942,ribcage,2552,1582389699942
1582389700647,ribcage,2551,1582389700646.4
1582389700647,ribcage,2544,1582389700646.5
1582389700647,ribcage,2537,1582389700646.5999
1582389700647,ribcage,2544,1582389700646.7
1582389700647,ribcage,2541,1582389700646.7998
1582389700647,ribcage,2538,1582389700646.9
1582389700647,ribcage,2542,1582389700647
1582389701349,ribcage,2540,1582389701348.4
1582389701349,ribcage,2533,1582389701348.5
1582389701349,ribcage,2544,1582389701348.5999
1582389701349,ribcage,2557,1582389701348.7
1582389701349,ribcage,2553,1582389701348.7998
1582389701349,ribcage,2555,1582389701348.9
1582389701349,ribcage,2554,1582389701349
1582389702040,ribcage,2528,1582389702039.4
1582389702040,ribcage,2502,1582389702039.5
1582389702040,ribcage,2477,1582389702039.5999
1582389702040,ribcage,2454,1582389702039.7
1582389702040,ribcage,2443,1582389702039.7998
1582389702040,ribcage,2425,1582389702039.9
1582389702040,ribcage,2394,1582389702040
1582389702744,ribcage,2370,1582389702743.4
1582389702744,ribcage,2360,1582389702743.5
1582389702744,ribcage,2357,1582389702743.5999
1582389702744,ribcage,2354,1582389702743.7
1582389702744,ribcage,2350,1582389702743.7998
1582389702744,ribcage,2348,1582389702743.9
1582389702744,ribcage,2349,1582389702744
1582389703434,ribcage,2351,1582389703433.4
1582389703434,ribcage,2350,1582389703433.5
1582389703434,ribcage,2354,1582389703433.5999
1582389703434,ribcage,2352,1582389703433.7
1582389703434,ribcage,2354,1582389703433.7998
1582389703434,ribcage,2357,1582389703433.9
1582389703434,ribcage,2357,1582389703434
1582389735093,ribcage,2282,1582389734493
1582389735093,ribcage,2278,1582389734593
1582389735093,ribcage,2274,1582389734693
1582389735093,ribcage,2280,1582389734793
1582389735093,ribcage,2272,1582389734893
1582389735093,ribcage,2288,1582389734993
1582389735093,ribcage,2278,1582389735093
1582389735798,ribcage,2282,1582389735198
1582389735798,ribcage,2274,1582389735298
1582389735798,ribcage,2269,1582389735398
1582389735798,ribcage,2271,1582389735498
1582389735798,ribcage,2268,1582389735598
1582389735798,ribcage,2269,1582389735698
1582389735798,ribcage,2271,1582389735798
1582389736487,ribcage,2272,1582389735887
1582389736487,ribcage,2279,1582389735987
1582389736487,ribcage,2287,1582389736087
1582389736487,ribcage,2297,1582389736187
1582389736487,ribcage,2309,1582389736287
1582389736487,ribcage,2319,1582389736387
1582389736487,ribcage,2334,1582389736487
1582389737194,ribcage,2344,1582389736594
1582389737194,ribcage,2359,1582389736694
1582389737194,ribcage,2361,1582389736794
1582389737194,ribcage,2361,1582389736894
1582389737194,ribcage,2376,1582389736994
1582389737194,ribcage,2406,1582389737094
1582389737194,ribcage,2420,1582389737194
1582389737899,ribcage,2425,1582389737299
1582389737899,ribcage,2408,1582389737399
1582389737899,ribcage,2387,1582389737499
1582389737899,ribcage,2375,1582389737599
1582389737899,ribcage,2363,1582389737699
1582389737899,ribcage,2345,1582389737799
1582389737899,ribcage,2338,1582389737899
1582389738588,ribcage,2325,1582389737988
1582389738588,ribcage,2318,1582389738088
1582389738588,ribcage,2316,1582389738188
1582389738588,ribcage,2309,1582389738288
1582389738588,ribcage,2285,1582389738388
1582389738588,ribcage,2278,1582389738488
1582389738588,ribcage,2282,1582389738588
1582389739290,ribcage,2296,1582389738690
1582389739290,ribcage,2298,1582389738790
1582389739290,ribcage,2305,1582389738890
1582389739290,ribcage,2312,1582389738990
1582389739290,ribcage,2324,1582389739090
1582389739290,ribcage,2340,1582389739190
1582389739290,ribcage,2360,1582389739290
1582389739999,ribcage,2371,1582389739399
1582389739999,ribcage,2393,1582389739499
1582389739999,ribcage,2423,1582389739599
1582389739999,ribcage,2458,1582389739699
1582389739999,ribcage,2483,1582389739799
1582389739999,ribcage,2513,1582389739899
1582389739999,ribcage,2533,1582389739999
1582389740689,ribcage,2559,1582389740089
1582389740689,ribcage,2581,1582389740189
1582389740689,ribcage,2601,1582389740289
1582389740689,ribcage,2606,1582389740389
1582389740689,ribcage,2590,1582389740489
1582389740689,ribcage,2573,1582389740589
1582389740689,ribcage,2550,1582389740689
1582389741408,ribcage,2533,1582389740808
1582389741408,ribcage,2513,1582389740908
1582389741408,ribcage,2497,1582389741008
1582389741408,ribcage,2480,1582389741108
1582389741408,ribcage,2463,1582389741208
1582389741408,ribcage,2449,1582389741308
1582389741408,ribcage,2441,1582389741408
1582389742096,ribcage,2436,1582389741496
1582389742096,ribcage,2425,1582389741596
1582389742096,ribcage,2419,1582389741696
1582389742096,ribcage,2419,1582389741796
1582389742096,ribcage,2404,1582389741896
1582389742096,ribcage,2400,1582389741996
1582389742096,ribcage,2399,1582389742096
1582389742789,ribcage,2397,1582389742189
1582389742789,ribcage,2405,1582389742289
1582389742789,ribcage,2418,1582389742389
1582389742789,ribcage,2430,1582389742489
1582389742789,ribcage,2441,1582389742589
1582389742789,ribcage,2455,1582389742689
1582389742789,ribcage,2462,1582389742789
1582389743490,ribcage,2486,1582389742890
1582389743490,ribcage,2503,1582389742990
1582389743490,ribcage,2519,1582389743090
1582389743490,ribcage,2532,1582389743190
1582389743490,ribcage,2536,1582389743290
1582389743490,ribcage,2530,1582389743390
1582389743490,ribcage,2527,1582389743490
1582389744180,ribcage,2518,1582389743580
1582389744180,ribcage,2504,1582389743680
1582389744180,ribcage,2495,1582389743780
1582389744180,ribcage,2485,1582389743880
1582389744180,ribcage,2470,1582389743980
1582389744180,ribcage,2470,1582389744080
1582389744180,ribcage,2464,1582389744180
1582389744889,ribcage,2466,1582389744289
1582389744889,ribcage,2461,1582389744389
1582389744889,ribcage,2446,1582389744489
1582389744889,ribcage,2444,1582389744589
1582389744889,ribcage,2457,1582389744689
1582389744889,ribcage,2475,1582389744789
1582389744889,ribcage,2489,1582389744889
1582389745594,ribcage,2508,1582389744994
1582389745594,ribcage,2528,1582389745094
1582389745594,ribcage,2547,1582389745194
1582389745594,ribcage,2563,1582389745294
1582389745594,ribcage,2571,1582389745394
1582389745594,ribcage,2581,1582389745494
1582389745594,ribcage,2583,1582389745594
1582389746284,ribcage,2571,1582389745684
1582389746284,ribcage,2555,1582389745784
1582389746284,ribcage,2539,1582389745884
1582389746284,ribcage,2522,1582389745984
1582389746284,ribcage,2503,1582389746084
1582389746284,ribcage,2490,1582389746184
1582389746284,ribcage,2475,1582389746284
1582389746985,ribcage,2459,1582389746385
1582389746985,ribcage,2443,1582389746485
1582389746985,ribcage,2434,1582389746585
1582389746985,ribcage,2432,1582389746685
1582389746985,ribcage,2422,1582389746785
1582389746985,ribcage,2415,1582389746885
1582389746985,ribcage,2413,1582389746985
1582389747691,ribcage,2410,1582389747091
1582389747691,ribcage,2406,1582389747191
1582389747691,ribcage,2406,1582389747291
1582389747691,ribcage,2406,1582389747391
1582389747691,ribcage,2402,1582389747491
1582389747691,ribcage,2402,1582389747591
1582389747691,ribcage,2403,1582389747691
1582389748384,ribcage,2411,1582389747784
1582389748384,ribcage,2420,1582389747884
1582389748384,ribcage,2442,1582389747984
1582389748384,ribcage,2453,1582389748084
1582389748384,ribcage,2466,1582389748184
1582389748384,ribcage,2484,1582389748284
1582389748384,ribcage,2504,1582389748384
1582389749089,ribcage,2525,1582389748489
1582389749089,ribcage,2547,1582389748589
1582389749089,ribcage,2570,1582389748689
1582389749089,ribcage,2573,1582389748789
1582389749089,ribcage,2563,1582389748889
1582389749089,ribcage,2549,1582389748989
1582389749089,ribcage,2530,1582389749089
1582389749790,ribcage,2520,1582389749190
1582389749790,ribcage,2503,1582389749290
1582389749790,ribcage,2489,1582389749390
1582389749790,ribcage,2475,1582389749490
1582389749790,ribcage,2464,1582389749590
1582389749790,ribcage,2457,1582389749690
1582389749790,ribcage,2453,1582389749790
1582389750484,ribcage,2444,1582389749884
1582389750484,ribcage,2437,1582389749984
1582389750484,ribcage,2433,1582389750084
1582389750484,ribcage,2426,1582389750184
1582389750484,ribcage,2423,1582389750284
1582389750484,ribcage,2421,1582389750384
1582389750484,ribcage,2419,1582389750484
1582389751189,ribcage,2431,1582389750589
1582389751189,ribcage,2439,1582389750689
1582389751189,ribcage,2448,1582389750789
1582389751189,ribcage,2465,1582389750889
1582389751189,ribcage,2485,1582389750989
1582389751189,ribcage,2502,1582389751089
1582389751189,ribcage,2532,1582389751189
1582389751876,ribcage,2552,1582389751276
1582389751876,ribcage,2570,1582389751376
1582389751876,ribcage,2580,1582389751476
1582389751876,ribcage,2576,1582389751576
1582389751876,ribcage,2552,1582389751676
1582389751876,ribcage,2536,1582389751776
1582389751876,ribcage,2515,1582389751876
1582389752583,ribcage,2500,1582389751983
1582389752583,ribcage,2486,1582389752083
1582389752583,ribcage,2472,1582389752183
1582389752583,ribcage,2459,1582389752283
1582389752583,ribcage,2448,1582389752383
1582389752583,ribcage,2439,1582389752483
1582389752583,ribcage,2429,1582389752583
1582389753288,ribcage,2428,1582389752688
1582389753288,ribcage,2431,1582389752788
1582389753288,ribcage,2435,1582389752888
1582389753288,ribcage,2434,1582389752988
1582389753288,ribcage,2435,1582389753088
1582389753288,ribcage,2429,1582389753188
1582389753288,ribcage,2428,1582389753288
1582389753975,ribcage,2426,1582389753375
1582389753975,ribcage,2427,1582389753475
1582389753975,ribcage,2431,1582389753575
1582389753975,ribcage,2428,1582389753675
1582389753975,ribcage,2419,1582389753775
1582389753975,ribcage,2415,1582389753875
1582389753975,ribcage,2409,1582389753975
1582389754684,ribcage,2404,1582389754084
1582389754684,ribcage,2403,1582389754184
1582389754684,ribcage,2402,1582389754284
1582389754684,ribcage,2401,1582389754384
1582389754684,ribcage,2407,1582389754484
1582389754684,ribcage,2407,1582389754584
1582389754684,ribcage,2417,1582389754684
1582389755389,ribcage,2427,1582389754789
1582389755389,ribcage,2440,1582389754889
1582389755389,ribcage,2455,1582389754989
1582389755389,ribcage,2478,1582389755089
1582389755389,ribcage,2500,1582389755189
1582389755389,ribcage,2518,1582389755289
1582389755389,ribcage,2544,1582389755389
1582389756079,ribcage,2556,1582389755479
1582389756079,ribcage,2542,1582389755579
1582389756079,ribcage,2523,1582389755679
1582389756079,ribcage,2512,1582389755779
1582389756079,ribcage,2507,1582389755879
1582389756079,ribcage,2504,1582389755979
1582389756079,ribcage,2504,1582389756079
1582389756784,ribcage,2499,1582389756184
1582389756784,ribcage,2486,1582389756284
1582389756784,ribcage,2469,1582389756384
1582389756784,ribcage,2450,1582389756484
1582389756784,ribcage,2436,1582389756584
1582389756784,ribcage,2417,1582389756684
1582389756784,ribcage,2407,1582389756784
1582389757489,ribcage,2400,1582389756889
1582389757489,ribcage,2393,1582389756989
1582389757489,ribcage,2388,1582389757089
1582389757489,ribcage,2380,1582389757189
1582389757489,ribcage,2372,1582389757289
1582389757489,ribcage,2370,1582389757389
1582389757489,ribcage,2372,1582389757489
1582389758175,ribcage,2367,1582389757575
1582389758175,ribcage,2369,1582389757675
1582389758175,ribcage,2368,1582389757775
1582389758175,ribcage,2367,1582389757875
1582389758175,ribcage,2376,1582389757975
1582389758175,ribcage,2386,1582389758075
1582389758175,ribcage,2395,1582389758175
1582389758930,ribcage,2407,1582389758330
1582389758930,ribcage,2418,1582389758430
1582389758930,ribcage,2417,1582389758530
1582389758930,ribcage,2433,1582389758630
1582389758930,ribcage,2460,1582389758730
1582389758930,ribcage,2480,1582389758830
1582389758930,ribcage,2493,1582389758930
1582389759589,ribcage,2493,1582389758989
1582389759589,ribcage,2482,1582389759089
1582389759589,ribcage,2478,1582389759189
1582389759589,ribcage,2469,1582389759289
1582389759589,ribcage,2451,1582389759389
1582389759589,ribcage,2449,1582389759489
1582389759589,ribcage,2428,1582389759589
1582389760279,ribcage,2408,1582389759679
1582389760279,ribcage,2408,1582389759779
1582389760279,ribcage,2399,1582389759879
1582389760279,ribcage,2390,1582389759979
1582389760279,ribcage,2386,1582389760079
1582389760279,ribcage,2375,1582389760179
1582389760279,ribcage,2370,1582389760279
1582389760981,ribcage,2365,1582389760381
1582389760981,ribcage,2357,1582389760481
1582389760981,ribcage,2356,1582389760581
1582389760981,ribcage,2354,1582389760681
1582389760981,ribcage,2361,1582389760781
1582389760981,ribcage,2373,1582389760881
1582389760981,ribcage,2387,1582389760981
1582389761671,ribcage,2395,1582389761071
1582389761671,ribcage,2405,1582389761171
1582389761671,ribcage,2422,1582389761271
1582389761671,ribcage,2445,1582389761371
1582389761671,ribcage,2464,1582389761471
1582389761671,ribcage,2481,1582389761571
1582389761671,ribcage,2484,1582389761671
1582389762376,ribcage,2473,1582389761776
1582389762376,ribcage,2464,1582389761876
1582389762376,ribcage,2446,1582389761976
1582389762376,ribcage,2436,1582389762076
1582389762376,ribcage,2424,1582389762176
1582389762376,ribcage,2414,1582389762276
1582389762376,ribcage,2403,1582389762376
1582389763081,ribcage,2388,1582389762481
1582389763081,ribcage,2376,1582389762581
1582389763081,ribcage,2361,1582389762681
1582389763081,ribcage,2355,1582389762781
1582389763081,ribcage,2347,1582389762881
1582389763081,ribcage,2341,1582389762981
1582389763081,ribcage,2336,1582389763081
1582389763771,ribcage,2338,1582389763171
1582389763771,ribcage,2338,1582389763271
1582389763771,ribcage,2340,1582389763371
1582389763771,ribcage,2343,1582389763471
1582389763771,ribcage,2347,1582389763571
1582389763771,ribcage,2366,1582389763671
1582389763771,ribcage,2386,1582389763771
1582389764479,ribcage,2415,1582389763879
1582389764479,ribcage,2445,1582389763979
1582389764479,ribcage,2468,1582389764079
1582389764479,ribcage,2498,1582389764179
1582389764479,ribcage,2510,1582389764279
1582389764479,ribcage,2512,1582389764379
1582389764479,ribcage,2499,1582389764479
1582389765185,ribcage,2482,1582389764585
1582389765185,ribcage,2468,1582389764685
1582389765185,ribcage,2457,1582389764785
1582389765185,ribcage,2442,1582389764885
1582389765185,ribcage,2427,1582389764985
1582389765185,ribcage,2416,1582389765085
1582389765185,ribcage,2405,1582389765185
1582389765875,ribcage,2388,1582389765275
1582389765875,ribcage,2381,1582389765375
1582389765875,ribcage,2367,1582389765475
1582389765875,ribcage,2358,1582389765575
1582389765875,ribcage,2350,1582389765675
1582389765875,ribcage,2341,1582389765775
1582389765875,ribcage,2337,1582389765875
1582389766576,ribcage,2334,1582389765976
1582389766576,ribcage,2334,1582389766076
1582389766576,ribcage,2332,1582389766176
1582389766576,ribcage,2335,1582389766276
1582389766576,ribcage,2342,1582389766376
1582389766576,ribcage,2355,1582389766476
1582389766576,ribcage,2371,1582389766576
1582389767285,ribcage,2389,1582389766685
1582389767285,ribcage,2402,1582389766785
1582389767285,ribcage,2427,1582389766885
1582389767285,ribcage,2453,1582389766985
1582389767285,ribcage,2487,1582389767085
1582389767285,ribcage,2521,1582389767185
1582389767285,ribcage,2532,1582389767285
1582389767975,ribcage,2514,1582389767375
1582389767975,ribcage,2516,1582389767475
1582389767975,ribcage,2502,1582389767575
1582389767975,ribcage,2487,1582389767675
1582389767975,ribcage,2478,1582389767775
1582389767975,ribcage,2464,1582389767875
1582389767975,ribcage,2445,1582389767975
1582389768679,ribcage,2432,1582389768079
1582389768679,ribcage,2414,1582389768179
1582389768679,ribcage,2396,1582389768279
1582389768679,ribcage,2386,1582389768379
1582389768679,ribcage,2372,1582389768479
1582389768679,ribcage,2366,1582389768579
1582389768679,ribcage,2353,1582389768679
1582389769369,ribcage,2342,1582389768769
1582389769369,ribcage,2335,1582389768869
1582389769369,ribcage,2333,1582389768969
1582389769369,ribcage,2331,1582389769069
1582389769369,ribcage,2327,1582389769169
1582389769369,ribcage,2323,1582389769269
1582389769369,ribcage,2326,1582389769369
1582389770072,ribcage,2328,1582389769472
1582389770072,ribcage,2340,1582389769572
1582389770072,ribcage,2350,1582389769672
1582389770072,ribcage,2367,1582389769772
1582389770072,ribcage,2377,1582389769872
1582389770072,ribcage,2400,1582389769972
1582389770072,ribcage,2422,1582389770072
1582389770780,ribcage,2447,1582389770180
1582389770780,ribcage,2466,1582389770280
1582389770780,ribcage,2473,1582389770380
1582389770780,ribcage,2475,1582389770480
1582389770780,ribcage,2470,1582389770580
1582389770780,ribcage,2456,1582389770680
1582389770780,ribcage,2449,1582389770780
1582389771470,ribcage,2431,1582389770870
1582389771470,ribcage,2415,1582389770970
1582389771470,ribcage,2400,1582389771070
1582389771470,ribcage,2390,1582389771170
1582389771470,ribcage,2382,1582389771270
1582389771470,ribcage,2370,1582389771370
1582389771470,ribcage,2361,1582389771470
1582389772175,ribcage,2350,1582389771575
1582389772175,ribcage,2346,1582389771675
1582389772175,ribcage,2341,1582389771775
1582389772175,ribcage,2333,1582389771875
1582389772175,ribcage,2324,1582389771975
1582389772175,ribcage,2321,1582389772075
1582389772175,ribcage,2320,1582389772175
1582389772877,ribcage,2319,1582389772277
1582389772877,ribcage,2319,1582389772377
1582389772877,ribcage,2318,1582389772477
1582389772877,ribcage,2319,1582389772577
1582389772877,ribcage,2320,1582389772677
1582389772877,ribcage,2316,1582389772777
1582389772877,ribcage,2319,1582389772877
1582389773570,ribcage,2323,1582389772970
1582389773570,ribcage,2331,1582389773070
1582389773570,ribcage,2344,1582389773170
1582389773570,ribcage,2357,1582389773270
1582389773570,ribcage,2373,1582389773370
1582389773570,ribcage,2396,1582389773470
1582389773570,ribcage,2422,1582389773570
1582389774275,ribcage,2450,1582389773675
1582389774275,ribcage,2479,1582389773775
1582389774275,ribcage,2518,1582389773875
1582389774275,ribcage,2540,1582389773975
1582389774275,ribcage,2554,1582389774075
1582389774275,ribcage,2555,1582389774175
1582389774275,ribcage,2554,1582389774275
