8.9,34.733,1515,78
9,37.433,1544,79
9.1,37.333,1520,79
9.2,37.667,1519,79
9.3,39.067,1523,79
9.4,40.367,1535,79
9.5,40.967,1551,79
9.6,38.367,1575,79
9.7,31.1,1572,79
9.8,2.433,1552,79
9.9,-1.133,1551,79
10,-4.1,1546,79
10.1,-11.767,1541,79
10.2,-11.567,1538,79
10.3,-17.133,1548,79
10.4,-23.4,1511,79
10.5,-28.567,1504,79
10.6,-30.7,1494,79
10.7,-28.767,1493,79
10.8,-27.533,1494,79
10.9,-27.7,1520,79
11,-35.567,1490,79
11.1,-36.433,1491,79
11.2,-32.667,1480,79
11.3,-31.667,1468,79
11.4,-30.667,1463,79
11.5,-27,1479,79
11.6,-25.4,1444,79
11.7,-21.633,1441,79
11.8,-5.533,1442,79
11.9,25.033,1442,79
12,36.567,1452,79
12.1,36.833,1468,79
12.2,34.067,1492,79
12.3,30.367,1478,79
12.4,28.3,1484,79
12.5,32.633,1487,79
12.6,38.067,1492,79
12.7,38.033,1508,79
12.8,33.433,1545,79
12.9,18.1,1495,79
13,-6.567,1491,79
13.1,-12.8,1493,79
13.2,-14.567,1498,79
13.3,-19.667,1496,79
13.4,-18.333,1515,79
13.5,-23.233,1494,79
13.6,-25.433,1486,79
13.7,-16.167,1487,79
13.8,-22.133,1485,79
13.9,-29.033,1483,80
14,-29.9,1482,80
14.1,-33.667,1471,80
14.2,-31.5,1459,80
14.3,-32.7,1458,80
14.4,-31.467,1460,80
14.5,-27,1458,80
14.6,-29.367,1464,80
14.7,-22.133,1476,80
14.8,20.233,1462,80
14.9,40.767,1472,80
15,46.9,1469,80
15.1,44.6,1477,80
15.2,43.6,1487,80
15.3,42.967,1524,81
15.4,45.2,1527,81
15.5,47.567,1545,81
15.6,46.2,1562,81
15.7,45.167,1577,81
15.8,31.467,1567,81
15.9,5.767,1566,81
16,-18.9,1571,81
16.1,-20.3,1556,81
16.2,-17.9,1561,81
16.3,-16.567,1561,81
16.4,-21.467,1554,81
16.5,-17.133,1555,81
16.6,-10.033,1560,81
16.7,-12.1,1554,81
16.8,-24.933,1554,81
16.9,-29.6,1545,81
17,-29.433,1546,81
17.1,-23.867,1541,81
17.2,-24.8,1551,81
17.3,-28.3,1530,81
17.4,-32.7,1534,82
17.5,-26.133,1522,82
17.6,-21.667,1520,82
17.7,-24.133,1514,82
17.8,-31.067,1515,82
17.9,-33.133,1495,82
18,-34.4,1492,82
18.1,-12.033,1499,82
18.2,32.3,1497,82
18.3,37.033,1501,82
18.4,39.6,1510,82
18.5,37.567,1530,82
18.6,37.5,1515,82
18.7,40.467,1526,82
18.8,46.667,1535,82
18.9,46.067,1561,82
19,46.067,1572,82
19.1,46.667,1594,82
19.2,41.467,1582,82
19.3,37.067,1591,82
19.4,29.4,1595,82
19.5,-17.7,1590,84
19.6,-25.333,1583,84
19.7,-32.367,1592,84
19.8,-31.5,1572,84
19.9,-19.833,1568,84
20,-19,1570,84
20.1,-28.433,1559,84
20.2,-32.9,1544,84
20.3,-28.7,1535,84
20.4,-35.867,1532,84
20.5,-34.4,1519,84
20.6,-41.833,1510,84
20.7,-40,1499,84
20.8,-37.033,1491,84
20.9,-40.967,1489,85
21,-42.767,1498,85
21.1,-39.767,1473,85
21.2,-37.067,1469,85
21.3,-28.033,1463,85
21.4,-30.667,1461,85
21.5,-29.667,1459,85
21.6,-28.1,1472,85
21.7,-13,1450,85
21.8,28.367,1465,85
21.9,46,1472,85
22,50.267,1492,85
22.1,48.833,1507,85
22.2,46.4,1519,85
22.3,45.933,1535,86
22.4,49.333,1537,86
22.5,49.467,1546,86
22.6,49.6,1562,86
22.7,43.667,1561,86
22.8,7.6,1560,86
22.9,-22.1,1567,86
23,-19.533,1551,86
23.1,-24,1551,86
23.2,-30.2,1543,86
23.3,-29.6,1536,86
23.4,-28.3,1519,86
23.5,-34.867,1529,86
23.6,-36.033,1491,86
23.7,-41.567,1483,87
23.8,-36.7,1479,87
23.9,-34.967,1484,87
24,-36.233,1481,87
24.1,-37.9,1484,87
24.2,-40.533,1460,87
24.3,-31.233,1461,87
24.4,-29.2,1460,88
24.5,-36.033,1462,88
24.6,-9.6,1463,88
24.7,32.533,1467,88
24.8,45.367,1485,88
24.9,50.1,1476,88
25,46.2,1498,88
25.1,47.3,1519,88
25.2,42.8,1523,88
25.3,43.933,1524,88
25.4,47.233,1549,88
25.5,43.6,1538,88
25.6,18.633,1534,88
25.7,-14.633,1531,88
25.8,-16.6,1524,88
25.9,-18.767,1527,88
26,-28.767,1541,88
26.1,-32.8,1507,88
26.2,-40.9,1502,88
26.3,-38.667,1493,88
26.4,-38.733,1491,88
26.5,-40.467,1485,89
26.6,-40.467,1478,89
26.7,-40.333,1476,89
26.8,-40.467,1461,89
26.9,-38.533,1460,89
27,-40.233,1460,89
27.1,-37.833,1453,89
27.2,-34.767,1449,89
27.3,-18.8,1467,89
27.4,26.633,1450,89
27.5,37.867,1457,89
27.6,38.8,1467,89
27.7,40.833,1468,89
27.8,45.267,1472,89
27.9,45.967,1506,90
28,47.067,1502,90
28.1,45.633,1508,90
28.2,41.833,1508,90
28.3,43.4,1511,90
28.4,44.733,1531,90
28.5,49.067,1540,90
28.6,-17.8,1520,90
28.7,-36.933,1497,90
28.8,-42.633,1502,90
28.9,-40.6,1496,90
29,-43.033,1490,90
29.1,-34.9,1473,90
29.2,-43.333,1471,90
29.3,-52.633,1453,91
29.4,-50.633,1456,91
29.5,-44.8,1434,91
29.6,-40.1,1423,91
29.7,-34.133,1420,91
29.8,-34.5,1454,91
29.9,-29.6,1409,91
30,-26.767,1422,91
30.1,-6.233,1425,91
30.2,38.633,1425,91
30.3,44.6,1435,91
30.4,46.733,1447,91
30.5,46.1,1445,91
30.6,48.7,1448,91
30.7,44.067,1459,92
30.8,25.167,1468,92
30.9,4.467,1466,92
31,-12.9,1463,92
31.1,-10.467,1483,92
31.2,-0.5,1458,92
31.3,0.033,1462,92
31.4,-0.233,1461,93
31.5,0.567,1453,93
31.6,10.167,1454,93
31.7,-55.5,1464,93
31.8,-59.4,1432,93
31.9,-57.1,1430,93
32,-52.7,1426,93
32.1,-50.4,1415,93
32.2,-44.667,1420,93
32.3,-40.367,1421,93
32.4,-24.533,1406,93
32.5,18.567,1419,93
32.6,46.433,1432,93
32.7,54.367,1449,93
32.8,57.1,1464,94
32.9,65.633,1491,94
33,62.4,1542,94
33.1,62.533,1540,94
33.2,60.067,1545,94
33.3,-17.2,1545,94
33.4,-26,1541,94
33.5,-5.567,1542,94
33.6,-25.167,1543,94
33.7,-56.3,1508,94
33.8,-56.667,1501,94
33.9,-55.033,1484,94
34,-56.2,1468,94
34.1,-59.233,1455,94
34.2,-44.367,1438,94
34.3,-22.433,1415,94
34.4,-22.3,1427,94
34.5,-15.833,1433,94
34.6,20.333,1449,94
34.7,38.567,1452,94
34.8,51.6,1454,94
34.9,47.633,1456,97
35,39.233,1453,97
35.1,30.6,1461,97
35.2,31.767,1466,97
35.3,26.167,1477,97
35.4,21.433,1494,97
35.5,1.7,1506,97
35.6,-11.7,1479,97
35.7,-3.767,1482,97
35.8,-9.533,1480,97
35.9,-16.867,1480,97
36,-27.467,1470,97
36.1,-30.9,1488,97
36.2,-25.867,1477,97
36.3,-16.067,1487,97
36.4,-20.133,1486,97
36.5,-23.467,1479,97
36.6,-0.867,1471,97
36.7,-12.967,1477,97
36.8,-6.667,1473,97
36.9,18.233,1476,97
37,29.9,1482,97
37.1,36.4,1488,97
37.2,39.733,1529,97
37.3,42.533,1552,97
37.4,23.933,1551,97
37.5,28.267,1527,97
37.6,24.967,1530,97
37.7,-2.6,1534,98
37.8,-17.467,1534,98
37.9,-22.133,1520,98
38,-18.9,1527,98
38.1,-16.567,1508,98
38.2,-18.467,1522,98
38.3,-21.167,1509,98
38.4,-28.333,1497,99
38.5,-28.6,1486,99
38.6,-24.967,1493,99
38.7,-27.1,1470,99
38.8,-26.233,1469,99
38.9,-24.2,1465,99
39,-29.8,1470,99
39.1,-35.467,1475,99
39.2,-42.7,1464,99
39.3,-30.767,1448,99
39.4,-19.833,1423,99
39.5,-17.5,1435,99
39.6,-13.1,1439,99
39.7,20.8,1436,99
39.8,39.867,1456,100
39.9,43.033,1477,100
40,35.833,1478,100
40.1,29.7,1481,100
40.2,22.967,1481,100
40.3,37.133,1488,100
40.4,36.367,1503,100
40.5,28.4,1532,100
40.6,8.167,1496,100
40.7,-2.733,1486,100
40.8,-10.4,1469,100
40.9,-13.667,1468,100
41,-29.633,1472,100
41.1,-24.167,1473,100
41.2,-17.133,1463,100
41.3,-20.467,1456,100
41.4,-19.3,1461,100
41.5,-20.4,1468,100
41.6,-20.533,1463,100
41.7,-25.633,1466,100
41.8,-30.233,1473,100
41.9,-42.433,1453,100
42,-36.633,1437,100
42.1,-18.233,1426,100
42.2,-22.533,1423,100
42.3,-28.6,1426,100
42.4,-0.3,1448,100
42.5,30.2,1445,100
42.6,42.3,1451,100
42.7,47.633,1472,100
42.8,37.7,1508,100
42.9,41.6,1509,100
43,50.267,1529,100
43.1,53.1,1541,100
43.2,50.2,1540,100
43.3,26.5,1532,100
43.4,-7.933,1522,100
43.5,-17.067,1524,100
43.6,-23.9,1527,100
43.7,-33.5,1540,100
43.8,-34.867,1508,100
43.9,-39.833,1499,100
44,-35.4,1501,100
44.1,-34.833,1497,100
44.2,-30,1485,100
44.3,-33.4,1490,100
44.4,-34.367,1457,100
44.5,-31.133,1472,100
44.6,-30.267,1475,100
44.7,-36.333,1463,100
44.8,-21.4,1460,100
44.9,41,1468,100
45,50.267,1469,100
45.1,54.467,1475,100
45.2,53.2,1477,100
45.3,56.333,1479,100
45.4,61.467,1499,100
45.5,54.7,1516,100
45.6,49.267,1557,100
45.7,46.633,1542,100
45.8,55.567,1573,100
45.9,51.467,1598,100
46,42.133,1597,100
46.1,1.067,1585,100
46.2,-21.4,1590,100
46.3,-30.9,1576,100
46.4,-36.4,1578,100
46.5,-46.167,1560,100
46.6,-40.9,1540,100
46.7,-41.3,1530,100
46.8,-44.433,1550,100
46.9,-57.333,1492,100
47,-55.833,1484,100
47.1,-54,1476,100
47.2,-54.767,1474,100
47.3,-56.067,1467,100
47.4,-54.567,1450,100
47.5,-45.5,1442,100
47.6,-42.7,1423,100
47.7,-39.033,1431,100
47.8,-26.2,1433,100
47.9,33.033,1436,100
48,57.567,1440,100
48.1,58.133,1490,100
48.2,57.767,1470,100
48.3,57.033,1480,100
48.4,66.533,1494,100
48.5,60.933,1528,100
48.6,60.1,1542,100
48.7,57,1563,100
48.8,45.1,1547,100
48.9,15.667,1554,100
49,-12.5,1557,100
49.1,-19.767,1546,100
49.2,-18.967,1539,100
49.3,-17.867,1543,100
49.4,-20.033,1534,100
49.5,-28.933,1512,100
49.6,-31.9,1507,100
49.7,-37.067,1498,100
49.8,-40.7,1506,100
49.9,-49.733,1491,100
50,-46.1,1483,100
50.1,-39.7,1455,100
50.2,-48.9,1461,100
50.3,-44.367,1458,101
50.4,-44.5,1449,101
50.5,-35.767,1445,101
50.6,-35.533,1456,101
50.7,-34.133,1434,101
50.8,-35.667,1427,101
50.9,-17.267,1429,101
51,27.433,1431,101
51.1,50.767,1440,101
51.2,56.4,1455,101
51.3,58.533,1457,101
51.4,57.6,1463,101
51.5,57.4,1480,101
51.6,48.067,1494,101
51.7,51.467,1504,102
51.8,41.067,1508,102
51.9,-19.8,1498,102
52,-36.733,1470,102
52.1,-38.4,1469,102
52.2,-44.633,1467,102
52.3,-48.067,1473,102
52.4,-50.5,1464,102
52.5,-55.4,1467,102
52.6,-32.967,1441,102
52.7,-27.1,1448,102
52.8,-27.267,1435,102
52.9,-26.633,1431,102
53,-22.3,1437,102
53.1,-20.8,1446,102
53.2,28.233,1444,102
53.3,46.833,1453,102
53.4,61.7,1463,102
53.5,60.8,1478,102
53.6,61.667,1490,102
53.7,64.433,1501,102
53.8,62.6,1533,104
53.9,52.667,1543,104
54,45.567,1567,104
54.1,25.1,1569,104
54.2,-25,1557,104
54.3,-33.533,1553,104
54.4,-20.567,1542,104
54.5,-52.067,1508,104
54.6,-50.767,1498,104
54.7,-55.867,1492,104
54.8,-58.733,1487,104
54.9,-61.033,1466,104
55,-55.433,1465,104
55.1,-66.033,1433,104
55.2,-51.133,1432,104
55.3,-55.833,1419,104
55.4,-36.267,1414,104
55.5,-35.5,1414,104
55.6,-34.067,1416,104
55.7,-26.733,1417,104
55.8,29.667,1413,104
55.9,59.533,1422,105
56,56.3,1433,105
56.1,59.333,1439,105
56.2,62.967,1451,105
56.3,60.033,1494,105
56.4,49.733,1486,105
56.5,45.1,1494,105
56.6,45.333,1506,105
56.7,24.667,1500,105
56.8,-9.167,1492,105
56.9,-32.067,1482,105
57,-46.867,1457,105
57.1,-50.167,1474,105
57.2,-46.267,1471,105
57.3,-56.967,1458,106
57.4,-44,1441,106
57.5,-54.733,1435,106
57.6,-54.7,1415,106
57.7,-56.5,1397,106
57.8,-45.4,1403,106
57.9,-41.767,1402,106
58,-43.8,1404,106
58.1,-39.633,1407,106
58.2,50.467,1421,106
58.3,64.1,1419,106
58.4,60.967,1428,106
58.5,57.933,1428,106
58.6,61.767,1441,106
58.7,60.967,1468,106
58.8,50.967,1499,106
58.9,51.267,1485,106
59,48.867,1496,106
59.1,34.833,1496,106
59.2,-2.567,1494,106
59.3,-12.267,1482,106
59.4,-18.033,1493,107
59.5,-22.967,1479,107
59.6,-30.567,1475,107
59.7,-25.433,1471,107
59.8,-19.567,1467,107
59.9,-23.867,1468,107
60,-31.633,1462,107
60.1,-30.033,1462,107
60.2,-35.767,1440,107
60.3,-39.8,1443,107
60.4,-61.667,1429,107
60.5,-52.1,1423,107
60.6,-40.467,1414,107
60.7,-44.367,1411,107
60.8,-38.6,1396,107
60.9,-33.633,1397,107
61,20.633,1404,107
61.1,58.433,1415,107
61.2,59.467,1444,107
61.3,58.567,1477,107
61.4,56.733,1469,107
61.5,64.5,1476,107
61.6,60.367,1482,107
61.7,57.9,1494,107
61.8,54.1,1505,107
61.9,54.233,1524,107
62,24.6,1555,107
62.1,-4.833,1535,107
62.2,-19.067,1524,109
62.3,-24.067,1516,109
62.4,-32.267,1515,109
62.5,-34.167,1502,109
62.6,-45.167,1511,109
62.7,-46.867,1469,109
62.8,-49.033,1473,109
62.9,-51.533,1467,110
63,-62.1,1444,110
63.1,-64.133,1434,110
63.2,-74,1428,110
63.3,-63.6,1401,110
63.4,-62,1383,110
63.5,-38.467,1372,110
63.6,-28.067,1370,110
63.7,-36.567,1375,110
63.8,-23.233,1393,110
63.9,44.633,1381,110
64,70.3,1389,110
64.1,66.3,1401,110
64.2,66.8,1413,110
64.3,63.133,1424,110
64.4,66.5,1441,110
64.5,65.633,1484,110
64.6,60.767,1493,110
64.7,58.233,1504,110
64.8,48.167,1511,110
64.9,2.5,1515,110
65,-31.533,1500,110
65.1,-62.867,1514,110
65.2,-53.6,1459,110
65.3,-63.267,1454,110
65.4,-66.133,1455,110
65.5,-64.567,1435,110
65.6,-60.367,1426,110
65.7,-56.967,1432,111
65.8,-58.4,1413,111
65.9,-56.767,1400,111
66,-40.7,1394,111
66.1,-38.1,1396,111
66.2,-44.867,1397,111
66.3,-37.867,1398,111
66.4,32.033,1411,112
66.5,69.833,1399,112
66.6,68.867,1408,112
66.7,62,1415,112
66.8,61.633,1432,112
66.9,64.6,1446,112
67,61.833,1479,112
67.1,57.367,1478,112
67.2,38.733,1476,112
67.3,15.1,1482,112
67.4,-24.633,1475,112
67.5,-32.533,1454,112
67.6,-55.367,1448,112
67.7,-56.1,1424,112
67.8,-59.733,1429,113
67.9,-52.567,1422,113
68,-60.9,1407,113
68.1,-52.567,1400,113
68.2,-52.6,1396,113
68.3,-50.9,1398,113
68.4,-50.733,1381,113
68.5,-34.2,1381,113
68.6,-32.7,1385,113
68.7,-17.4,1391,113
68.8,29.1,1389,113
68.9,63.967,1407,113
69,63.667,1400,113
69.1,65.033,1415,113
69.2,60.9,1415,113
69.3,60.267,1429,113
69.4,52.833,1450,113
69.5,47.267,1482,113
69.6,38.967,1459,113
69.7,-4.4,1453,113
69.8,-28.133,1453,113
69.9,-32.333,1450,114
70,-47.3,1435,114
70.1,-47.733,1427,114
70.2,-44.9,1428,114
70.3,-53.033,1419,114
70.4,-63.233,1416,114
70.5,-59.933,1405,114
70.6,-53.567,1399,114
70.7,-46.933,1394,114
70.8,-41.3,1396,114
70.9,-9.833,1386,114
71,48.233,1395,114
71.1,55.467,1408,114
71.2,54.833,1424,114
71.3,56.533,1441,114
71.4,64.733,1466,114
71.5,61.067,1458,114
71.6,57.233,1460,114
71.7,50.133,1462,114
71.8,21.8,1458,114
71.9,-24.633,1456,114
72,-39.1,1452,114
72.1,-54.8,1431,114
72.2,-40.033,1421,114
72.3,-48.267,1423,114
72.4,-46.033,1397,114
72.5,-51.967,1390,114
72.6,-47.567,1389,114
72.7,-54.5,1393,115
72.8,-60.4,1370,115
72.9,-62.2,1360,115
73,-43.6,1342,115
73.1,-49.033,1328,115
73.2,-27.4,1323,115
73.3,-11.867,1345,115
73.4,38.267,1331,115
73.5,60.933,1343,115
73.6,60.167,1363,115
73.7,59.867,1370,115
73.8,67.6,1396,115
73.9,61.167,1418,115
74,62.667,1424,115
74.1,60.867,1422,115
74.2,27.5,1414,115
74.3,-40.2,1419,115
74.4,-46.3,1407,115
74.5,-53.633,1393,115
74.6,-50.9,1394,115
74.7,-61.9,1371,115
74.8,-55.8,1375,115
74.9,-60.4,1370,115
75,-48.467,1363,115
75.1,-52.333,1365,115
75.2,-49.167,1370,115
75.3,-62.233,1349,115
75.4,-2.2,1360,115
75.5,55.8,1368,115
75.6,70.9,1381,115
75.7,69.467,1394,115
75.8,67.1,1426,115
75.9,63.233,1432,115
76,62.333,1457,115
76.1,59.5,1494,115
76.2,56.767,1499,116
76.3,29.033,1492,116
76.4,0.9,1487,116
76.5,-32.333,1478,116
76.6,-30.933,1459,116
76.7,-44.3,1444,116
76.8,-45.733,1439,116
76.9,-55.367,1432,116
77,-54.4,1418,116
77.1,-40.733,1424,116
77.2,-59.067,1394,116
77.3,-47.867,1385,116
77.4,-56.433,1376,116
77.5,-39.1,1369,116
77.6,-44.5,1372,116
77.7,-37.9,1381,116
77.8,26.567,1368,116
77.9,64.833,1377,116
78,66.767,1381,116
78.1,65.4,1398,116
78.2,56.867,1405,116
78.3,59.5,1425,116
78.4,58.933,1430,116
78.5,52.433,1429,116
78.6,19.333,1430,116
78.7,-2.7,1432,116
78.8,-8.233,1431,116
78.9,-6.233,1435,116
79,-23.2,1459,116
79.1,-20.933,1445,116
79.2,-24.4,1450,116
79.3,-37.567,1442,116
79.4,-50.2,1435,116
79.5,-63.167,1426,116
79.6,-48.5,1435,116
79.7,-53.433,1401,117
79.8,-36.333,1400,117
79.9,-46.433,1397,117
80,-18.933,1393,117
80.1,-16.333,1395,117
80.2,19.933,1409,117
80.3,51.4,1401,117
80.4,64.767,1407,117
80.5,69.767,1413,117
80.6,72.133,1434,117
80.7,61.3,1448,117
80.8,24.367,1437,117
80.9,-32.8,1449,117
81,-64.767,1424,117
81.1,-67.6,1414,117
81.2,-65.1,1402,117
81.3,-50.8,1389,117
81.4,-59.333,1382,117
81.5,-54.833,1382,117
81.6,-63.933,1356,117
81.7,-43,1357,117
81.8,-32.3,1369,117
81.9,34.3,1369,117
82,59.533,1380,117
82.1,65.567,1417,117
82.2,60.633,1401,117
82.3,57.2,1408,117
82.4,53.667,1409,117
82.5,53.567,1409,117
82.6,37.2,1411,117
82.7,-5.667,1421,117
82.8,-10.867,1424,117
82.9,-14.867,1409,117
83,-36.933,1409,117
83.1,-34.467,1403,117
83.2,-53.067,1390,117
83.3,-52.133,1383,117
83.4,-56.733,1399,117
83.5,-59.467,1369,117
83.6,-66.867,1368,117
83.7,-53.767,1365,117
83.8,-40.7,1351,117
83.9,-41,1342,117
84,-29.4,1352,117
84.1,29.767,1342,117
84.2,64.533,1359,117
84.3,68.667,1374,117
84.4,64.867,1388,117
84.5,62.733,1402,117
84.6,63.1,1428,117
84.7,55.467,1455,117
84.8,60.867,1444,117
84.9,53.333,1444,117
85,9.8,1445,117
85.1,-29.833,1445,117
85.2,-33.7,1446,117
85.3,-47.4,1440,117
85.4,-48.267,1415,117
85.5,-59.667,1412,117
85.6,-62.9,1401,117
85.7,-66.633,1389,117
85.8,-56.767,1383,117
85.9,-55.667,1392,117
86,-50.667,1376,117
86.1,-52.4,1366,117
86.2,-34.967,1369,117
86.3,18.733,1369,117
86.4,53.633,1375,117
86.5,60.9,1385,117
86.6,61.7,1396,117
86.7,65.233,1400,117
86.8,64,1421,117
86.9,57.233,1441,117
87,59.167,1452,117
87.1,53.267,1463,117
87.2,46.3,1482,117
87.3,-18.9,1451,117
87.4,-64.7,1432,117
87.5,-67.1,1424,117
87.6,-67.033,1424,117
87.7,-68.267,1410,117
87.8,-68.7,1409,117
87.9,-60.367,1381,117
88,-66.667,1375,117
88.1,-58.933,1356,117
88.2,-50.4,1350,117
88.3,-36.267,1351,117
88.4,-35.733,1358,117
88.5,-22.667,1348,117
88.6,39.7,1352,117
88.7,68.9,1362,117
88.8,68.2,1371,117
88.9,64.9,1383,117
89,60.8,1393,117
89.1,64.833,1427,117
89.2,69.5,1431,117
89.3,66.167,1469,117
89.4,56.5,1478,117
89.5,37.467,1487,117
89.6,-5.733,1478,117
89.7,-27.8,1476,117
89.8,-51.867,1450,117
89.9,-59.333,1438,117
90,-63.4,1432,117
90.1,-62.1,1430,117
90.2,-73.2,1414,117
90.3,-70.2,1406,117
90.4,-63.433,1380,117
90.5,-61.033,1372,117
90.6,-62.233,1371,117
90.7,-52.3,1367,117
90.8,-45.3,1366,117
90.9,-6.933,1370,117
91,50.233,1388,117
91.1,61.6,1379,117
91.2,68.733,1390,117
91.3,65.767,1397,117
91.4,66.333,1414,117
91.5,63.433,1416,117
91.6,62.967,1445,118
91.7,43.067,1438,118
91.8,6.667,1446,118
91.9,-20.833,1440,118
92,-21.3,1436,118
92.1,-31.267,1431,118
92.2,-28,1429,118
92.3,-43.667,1398,118
92.4,-45.367,1396,118
92.5,-51.167,1394,118
92.6,-46.933,1395,118
92.7,-46.9,1385,118
92.8,-20.967,1389,118
92.9,-25.167,1378,118
93,-23.933,1373,119
93.1,-0.7,1372,119
93.2,-0.3,1372,119
93.3,0.2,1374,119
93.4,1.667,1373,119
93.5,0.567,1391,119
93.6,2.4,1377,119
93.7,56.8,1392,119
93.8,65.267,1406,119
93.9,67.533,1407,119
94,66.833,1424,119
94.1,60.467,1447,119
94.2,39.833,1438,119
94.3,-44.167,1429,119
94.4,-54.233,1418,119
94.5,-64.033,1401,119
94.6,-73.033,1396,119
94.7,-68.067,1391,119
94.8,-66.6,1363,119
94.9,-58.3,1360,119
95,-65.733,1357,119
95.1,-62.3,1356,120
95.2,-53.6,1340,120
95.3,-28.733,1339,120
95.4,4.533,1361,120
95.5,70.667,1355,120
95.6,78.167,1361,120
95.7,76.467,1384,120
95.8,74.267,1407,121
95.9,75.033,1431,121
96,72.5,1471,121
96.1,68.133,1476,121
96.2,59.933,1498,121
96.3,29.133,1506,121
96.4,-24.367,1492,121
96.5,-35.967,1475,121
96.6,-47.033,1484,121
96.7,-62.467,1451,121
96.8,-70.433,1448,121
96.9,-60.8,1429,121
97,-59.8,1413,121
97.1,-65.167,1400,121
97.2,-65.933,1385,121
97.3,-41.9,1383,121
97.4,-52.067,1367,121
97.5,-51.067,1369,121
97.6,-58.833,1361,121
97.7,-45.2,1351,121
97.8,-36.467,1340,121
97.9,-25.167,1361,121
98,14.2,1333,121
98.1,46.433,1344,121
98.2,69.433,1355,121
98.3,67.933,1377,121
98.4,64.433,1393,121
98.5,69.433,1419,121
98.6,75.267,1430,122
98.7,70.533,1436,122
98.8,65.533,1456,122
98.9,52.867,1466,122
99,24,1468,122
99.1,-14.9,1492,122
99.2,-41.333,1468,122
99.3,-41.267,1445,122
99.4,-43.8,1443,122
99.5,-46.033,1441,122
99.6,-36.9,1439,122
99.7,-46.8,1419,122
99.8,-49,1422,122
99.9,-59.033,1398,122
100,-63.633,1399,122
100.1,-60.233,1380,122
100.2,-40.4,1368,122
100.3,-51.333,1370,122
100.4,-42.567,1391,122
100.5,-35.167,1356,122
100.6,-23.2,1359,122
100.7,-37.7,1360,122
100.8,5,1363,122
100.9,64.967,1366,122
101,73.7,1380,122
101.1,71.367,1383,122
101.2,64.2,1390,122
101.3,59.433,1397,122
101.4,65.7,1411,122
101.5,63.567,1444,122
101.6,59.3,1461,122
101.7,34.3,1467,122
101.8,-31.3,1441,122
101.9,-64.3,1438,122
102,-75.7,1414,122
102.1,-80.5,1393,122
102.2,-70.467,1383,122
102.3,-70.867,1397,122
102.4,-71.067,1369,122
102.5,-70.8,1364,122
102.6,-58.333,1352,122
102.7,-54.933,1340,122
102.8,-57.733,1334,122
102.9,-50.967,1343,122
103,29.533,1334,122
103.1,65.3,1352,122
103.2,69.1,1369,122
103.3,65.267,1382,122
103.4,72.833,1400,122
103.5,70.433,1420,122
103.6,70.7,1444,122
103.7,72.867,1433,122
103.8,64.133,1449,122
103.9,47.2,1465,122
104,18.967,1485,122
104.1,-13.033,1466,122
104.2,-36.467,1462,123
104.3,-39.733,1446,123
104.4,-14.367,1445,123
104.5,-48.233,1435,123
104.6,-61.867,1423,123
104.7,-71.8,1416,123
104.8,-74.667,1417,123
